P(fav);Y
0.663839669;0
0.535311044;0
0.547011118;1
0.69402618;0
0.639249081;0
0.622455775;1
0.576290732;0
0.554028852;0
0.627171597;0
0.676777503;0
0.747588042;0
0.775839062;0
0.672750714;0
0.707200351;0
0.602632477;0
0.511373992;1
0.800557326;0
0.519589177;0
0.755477181;1
0.61417625;1
0.71247708;0
0.69388471;0
0.649687157;0
0.59798588;0
0.645108175;0
0.594861653;1
0.639366883;0
0.586357106;0
0.611199268;0
0.580064841;0
0.643417439;0
0.785584517;0
0.760481836;0
0.584715896;0
0.80438027;0
0.708689508;0
0.560231083;0
0.705870663;0
0.548171048;0
0.724210834;1
0.748648668;0
0.757130665;0
0.558112704;0
0.584046353;0
0.67892808;0
0.656253303;0
0.721723152;0
0.574313753;1
0.661503397;0
0.583141939;0
0.75004579;0
0.70561295;0
0.74201915;1
0.58328357;0
0.766185565;0
0.605565803;0
0.723827803;0
0.822424584;0
0.713731067;1
0.813725203;1
0.57550128;0
0.640738622;1
0.61112905;0
0.740576006;1
0.515526528;0
0.506951837;1
0.784542268;0
0.615278334;0
0.682052794;0
0.549893974;1
0.701176682;0
0.589427535;0
0.611059657;0
0.588594538;1
0.771960473;0
0.522031493;0
0.75365854;0
0.804888044;0
0.549543206;0
0.799844188;0
0.758847516;0
0.59669351;0
0.546545977;0
0.734663459;0
0.679417813;0
0.746180997;0
0.666477059;0
0.678473001;0
0.660783545;0
0.731869881;0
0.622821065;1
0.63452746;0
0.576285177;0
0.620176974;0
0.593946081;0
0.589884474;0
0.672443623;1
0.526968579;0
0.726748528;0
0.731622669;0
0.548674018;1
0.722335534;0
0.530216864;0
0.639792093;1
0.70879457;1
0.561272525;1
0.588390924;1
0.798168156;1
0.608922069;0
0.679098811;0
0.610840046;0
0.687842636;1
0.618787807;0
0.63492537;0
0.568010136;0
0.504125438;1
0.522121619;0
0.624815908;0
0.567701141;1
0.70147998;0
0.612368233;1
0.730216757;0
0.632429286;1
0.60670871;0
0.753328948;0
0.663758623;1
0.603309992;0
0.795668313;1
0.734064629;0
0.607377062;0
0.596637718;1
0.65245362;1
0.686706482;0
0.56052286;1
0.657155682;1
0.693053172;1
0.665958862;1
0.773800958;0
0.6129073;0
0.759503695;1
0.616591273;1
0.577590082;0
0.560688115;1
0.570741333;0
0.770133023;1
0.574838002;0
0.711174075;0
0.633634897;0
0.836888016;1
0.54743786;0
0.586609671;0
0.506230091;0
0.640336138;0
0.610783072;0
0.513208958;0
0.79093977;0
0.648720605;1
0.778458737;0
0.575343459;0
0.757445897;1
0.637016163;0
0.63196442;0
0.760678819;0
0.689349319;0
0.55198489;0
0.714096999;0
0.623225689;0
0.529983051;0
0.767966779;0
0.656027214;0
0.811616703;0
0.683472548;0
0.535843544;1
0.707223037;0
0.61943209;0
0.837844608;0
0.517675627;0
0.743266562;1
0.569440886;0
0.683451692;0
0.759383271;0
0.516048704;1
0.739896289;0
0.564875436;1
0.694356149;0
0.65313981;0
0.613652387;1
0.586627265;0
0.750505865;0
0.625233862;0
0.775151765;0
0.646206097;1
0.575256564;1
0.691602741;0
0.649230492;0
0.68410093;0
0.620665592;1
0.864774657;0
0.689005783;1
0.699795139;0
0.645107812;0
0.60831258;0
0.593813278;0
0.59200116;1
0.805060025;1
0.535349702;0
0.689166599;1
0.817889725;1
0.590426814;0
0.659187794;0
0.509611046;0
0.511573951;0
0.700202461;0
0.760629293;0
0.763245275;0
0.592749178;1
0.831546226;0
0.506987612;1
0.775440391;1
0.597820806;0
0.504388246;1
0.705888375;1
0.583070134;1
0.689789485;0
0.568697174;0
0.715757415;1
0.504744102;0
0.736249593;0
0.754556746;0
0.672486479;0
0.802842116;1
0.638975871;0
0.539427325;0
0.781051935;0
0.50531397;1
0.698931946;0
0.527431264;1
0.710754803;0
0.697675593;0
0.668997157;0
0.603613456;0
0.572947644;0
0.723347719;0
0.575289905;0
0.66021616;0
0.802426288;1
0.60733967;0
0.672035864;0
0.720879246;1
0.738665044;0
0.705065576;0
0.717720199;0
0.676346936;0
0.511649073;1
0.672027361;0
0.721121423;0
0.590414134;0
0.794133507;1
0.502203111;0
0.809796383;0
0.765473495;0
0.653979056;0
0.706609727;1
0.682727588;0
0.754131547;0
0.697684677;0
0.859725214;1
0.636040961;0
0.62905915;0
0.65868132;1
0.536265948;0
0.552390212;0
0.651106515;1
0.577563062;0
0.598555339;0
0.570610678;0
0.715902584;0
0.74678737;0
0.810374851;1
0.632756861;0
0.657205479;0
0.795926688;0
0.624022446;0
0.74652945;0
0.569509828;1
0.644755778;1
0.712739986;0
0.618833903;0
0.502911921;0
0.509474722;0
0.793281543;0
0.580329816;0
0.804558279;1
0.595218435;1
0.786454066;0
0.783038227;0
0.550560654;0
0.506039195;0
0.510897552;0
0.661648119;0
0.664161628;0
0.681989565;1
0.826854119;0
0.729092233;0
0.60241358;0
0.653008896;1
0.687510357;0
0.609008161;0
0.622302066;0
0.596275891;1
0.702525272;0
0.724598075;0
0.782532279;0
0.54043335;1
0.619873817;0
0.728237304;1
0.522257384;0
0.775040841;0
0.762377745;0
0.752279047;0
0.768070951;0
0.755759521;1
0.618357726;1
0.645258668;1
0.638106255;0
0.500798728;1
0.731361617;0
0.680682554;1
0.778553379;0
0.67374713;0
0.610890779;0
0.694889704;0
0.707651978;0
0.614680726;0
0.708188702;0
0.607190493;0
0.7187074;1
0.624404709;0
0.865934681;0
0.669096685;1
0.628780455;0
0.515672352;0
0.513143016;0
0.693263987;0
0.737236147;1
0.784653639;1
0.549313137;0
0.53571674;0
0.503455032;1
0.631910681;1
0.606388819;1
0.549546749;1
0.656824066;0
0.63862952;0
0.591926031;1
0.739279455;1
0.661669022;0
0.690852974;0
0.705630271;0
0.622234275;1
0.656871759;0
0.641599078;0
0.747485837;1
0.581975568;0
0.795498812;0
0.616945962;0
0.77866358;0
0.772425445;0
0.514150844;1
0.667484126;0
0.725977566;0
0.79348971;0
0.670005949;0
0.76469385;0
0.677938421;0
0.521953152;0
0.501275695;0
0.640788519;1
0.632821768;0
0.675241768;1
0.635841267;0
0.587163459;0
0.727206151;1
0.629932982;0
0.744707466;0
0.725967338;0
0.619531156;0
0.561379011;1
0.525420041;0
0.815887119;0
0.641530509;0
0.816151278;0
0.690576617;0
0.768683273;0
0.742775453;0
0.555938935;1
0.652478771;0
0.56353842;0
0.640969911;1
0.732562653;1
0.51957206;0
0.638572996;0
0.815947642;1
0.563073913;0
0.682433677;1
0.725772603;0
0.650091783;1
0.747681775;0
0.816733409;0
0.84985683;1
0.629815543;1
0.647495596;0
0.655547232;1
0.634101235;0
0.528067186;0
0.68408539;0
0.550610134;0
0.595197062;0
0.579569665;0
0.527730622;0
0.734958299;0
0.599709644;0
0.654107489;0
0.620337445;1
0.861398908;0
0.605752235;0
0.721445702;1
0.607660402;0
0.64252874;0
0.560886722;0
0.548019792;0
0.697907735;1
0.596719243;0
0.536671508;0
0.723704314;0
0.755775988;1
0.610918458;0
0.669441534;0
0.644095696;0
0.654038466;0
0.805053902;1
0.669757911;0
0.653058681;0
0.734631101;0
0.726512927;0
0.501715856;0
0.700966179;1
0.632223127;0
0.673295403;0
0.764550792;0
0.558103867;0
0.654795889;0
0.791046768;0
0.532801186;0
0.739165965;0
0.724672803;0
0.57067599;1
0.533009493;1
0.547939043;0
0.780929798;1
0.627795037;0
0.684300915;1
0.757067793;0
0.74225045;1
0.678623976;0
0.688893009;0
0.672378516;1
0.716635563;1
0.686162159;0
0.689830784;1
0.660138938;0
0.500894036;0
0.668596554;1
0.835784845;0
0.515755025;0
0.663356168;1
0.548835496;0
0.512855822;0
0.713839226;0
0.530711962;1
0.795330743;0
0.564212174;1
0.756619847;0
0.692081634;0
0.711646376;0
0.597143236;0
0.693514678;1
0.560249202;1
0.6805617;1
0.603664205;1
0.650707864;0
0.791183648;0
0.66735461;1
0.580359057;1
0.797574778;0
0.608658927;0
0.540004407;0
0.661409127;0
0.579657785;0
0.537443852;0
0.630491268;1
0.50261444;0
0.791898655;0
0.658760787;0
0.542529686;1
0.631605891;0
0.718160333;0
0.648036349;0
0.594707787;0
0.605415452;0
0.641970808;1
0.558248493;0
0.639020466;0
0.811366391;0
0.61344095;0
0.746473935;1
0.74348383;0
0.597057533;1
0.583470813;0
0.668620537;0
0.674797913;0
0.673362737;0
0.745551606;0
0.773301411;0
0.56359664;0
0.534934147;1
0.667664138;0
0.665258532;0
0.663712093;0
0.576629597;0
0.610066898;0
0.708705164;0
0.662008186;1
0.674899045;0
0.84142944;0
0.639911229;0
0.643848562;1
0.543058012;1
0.617099107;0
0.691035123;0
0.509391747;1
0.615155326;1
0.78604923;0
0.868984896;1
0.811008744;0
0.645610416;0
0.715295125;1
0.570529025;1
0.502537119;0
0.657235246;0
0.804157496;0
0.764251704;1
0.719249825;1
0.674168091;0
0.582557116;0
0.620173543;1
0.578370861;1
0.729436818;0
0.779502662;0
0.569147325;0
0.559038143;0
0.697053318;0
0.772570898;0
0.817878062;0
0.712105346;0
0.725140111;0
0.605193693;0
0.628975002;1
0.643361366;0
0.602331008;0
0.717918543;0
0.720749775;1
0.732845785;0
0.767423421;0
0.539384497;0
0.674194151;0
0.572591427;0
0.613501489;0
0.528318553;0
0.573285363;0
0.669344984;0
0.847402399;0
0.890034353;0
0.642880821;0
0.74275652;0
0.618600351;1
0.606328922;1
0.610846602;0
0.792654069;0
0.595879225;1
0.550729744;0
0.810354426;0
0.656947945;1
0.637601104;0
0.754770918;0
0.561776504;0
0.60491314;1
0.570642296;1
0.619516211;1
0.85208319;0
0.737369377;0
0.727861398;1
0.721488939;0
0.608653519;0
0.509289241;0
0.683113179;1
0.648139398;0
0.649949875;0
0.790348236;0
0.739977486;0
0.678702366;0
0.844157195;1
0.533636601;0
0.767292104;0
0.508966044;0
0.581663188;1
0.645716106;0
0.645642741;1
0.71749817;0
0.524803236;1
0.785068451;0
0.782688396;0
0.579475602;1
0.518573191;0
0.709825644;0
0.706496102;0
0.511774369;0
0.552628087;0
0.561263103;0
0.72858014;1
0.608908574;0
0.80237693;0
0.765761973;0
0.753906592;0
0.677893302;0
0.532039615;0
0.631797624;1
0.672755556;0
0.701644351;1
0.660323963;0
0.736738882;0
0.790332743;0
0.746609989;1
0.65976605;1
0.629150579;0
0.64935786;1
0.502467799;0
0.748125175;0
0.619503254;0
0.638642355;0
0.830121348;0
0.543076218;0
0.744307256;1
0.511852588;1
0.683791571;1
0.669548716;0
0.568277733;0
0.577945587;1
0.62476449;0
0.742058745;1
0.59023685;1
0.739637727;0
0.815753443;0
0.581575051;0
0.703724931;0
0.513772101;0
0.653161918;0
0.65310305;1
0.66147971;1
0.640940914;0
0.860463441;0
0.669264612;1
0.814578077;0
0.676139573;0
0.57528067;1
0.534340578;0
0.684600144;1
0.623600422;0
0.632842648;0
0.784020509;0
0.802163824;0
0.763530371;0
0.703317251;1
0.544764479;0
0.737380849;0
0.55406024;0
0.516843511;0
0.558076523;0
0.759081943;0
0.718201479;0
0.813624891;0
0.692659677;0
0.685618294;1
0.683355738;1
0.588078811;0
0.600435457;0
0.561568336;0
0.622412526;0
0.763365236;1
0.83170534;0
0.719372611;0
0.538530023;0
0.735021867;0
0.692726568;0
0.634625805;0
0.660617166;0
0.604508685;0
0.663280627;0
0.574717288;1
0.804652115;0
0.719916945;0
0.66201581;1
0.574639508;0
0.797422349;1
0.64171353;0
0.601793887;0
0.577210604;1
0.712763695;0
0.57968171;0
0.624978719;0
0.729646179;0
0.761349606;0
0.778959581;1
0.744283009;0
0.51881344;0
0.722644457;0
0.728844134;1
0.776594938;0
0.613922434;0
0.668106664;1
0.735455252;0
0.646399377;0
0.545537485;0
0.65551183;1
0.601303797;0
0.524722577;1
0.702487244;0
0.694534989;1
0.553465575;0
0.607332938;1
0.722093457;1
0.640142032;0
0.793647872;0
0.554709407;0
0.528915894;1
0.547421658;0
0.525405516;0
0.704769656;1
0.821173507;0
0.795342883;0
0.782579195;0
0.66067386;1
0.552141247;0
0.646256036;1
0.662513144;1
0.578558382;0
0.521123726;0
0.579348654;1
0.726466765;0
0.696912131;0
0.624763823;0
0.556075985;0
0.805405177;0
0.658052165;0
0.518620464;1
0.568294319;0
0.56664722;1
0.718258299;1
0.688954569;0
0.854117985;0
0.763167284;0
0.581903297;1
0.596225715;1
0.753976374;0
0.700743572;0
0.662873361;1
0.686260877;1
0.671049083;0
0.601786832;1
0.684976923;0
0.751248804;0
0.746408245;0
0.654874148;0
0.518424888;0
0.653283223;0
0.561672017;0
0.61297341;1
0.58062513;0
0.680593838;0
0.687070509;0
0.854187679;0
0.825136853;1
0.636012027;0
0.728602167;0
0.572768393;1
0.532778407;0
0.678407001;0
0.602483044;0
0.726669692;0
0.715616153;0
0.580372699;0
0.609070338;0
0.58459266;0
0.596934257;1
0.523076831;0
0.721303895;0
0.69675748;0
0.80016987;0
0.621938168;0
0.799928292;0
0.590326827;0
0.714225734;1
0.761265278;0
0.522367477;0
0.61698935;1
0.6307846;0
0.503131904;0
0.654016069;0
0.576134571;0
0.667219503;1
0.870747209;0
0.542179772;1
0.638840705;0
0.611679328;1
0.69096173;0
0.506012343;0
0.615208152;1
0.722379099;0
0.694581862;1
0.818884519;0
0.725044066;1
0.674923743;0
0.566425738;1
0.580099386;0
0.554924033;1
0.562193833;1
0.562568;1
0.724582335;0
0.752575682;0
0.698222138;1
0.691173909;1
0.72580849;0
0.697689367;0
0.5421584;0
0.500255682;0
0.739324396;1
0.653072918;0
0.806987356;0
0.696482178;0
0.801001495;0
0.64225484;1
0.522141552;0
0.708170116;0
0.58405179;0
0.544314951;1
0.548232929;1
0.521549257;0
0.570063144;1
0.759030906;0
0.817021303;0
0.554693488;1
0.701438199;0
0.718284481;1
0.619438846;0
0.698488121;0
0.766259184;0
0.584536371;0
0.804107044;0
0.53323154;0
0.784049883;0
0.649174861;0
0.727383881;0
0.582307491;0
0.606985318;1
0.668387589;1
0.612996691;1
0.659399205;0
0.502476534;0
0.67681736;0
0.650318618;0
0.718139299;0
0.638749919;0
0.706193206;1
0.688678135;0
0.805786417;0
0.531402154;0
0.757900245;0
0.673525343;1
0.79914851;0
0.709676718;1
0.671301887;0
0.719080306;0
0.633707501;0
0.521144014;0
0.657507586;0
0.602095368;0
0.590428897;0
0.835515798;0
0.56388832;0
0.545457311;0
0.692651491;0
0.738274378;0
0.739588428;0
0.588894552;0
0.659783975;1
0.79728416;0
0.656484605;0
0.797280237;1
0.741316455;0
0.671446942;1
0.573453503;0
0.569561994;0
0.573694644;0
0.577824721;0
0.554087404;0
0.792175541;0
0.514738363;0
0.715182643;0
0.554264899;1
0.622631605;0
0.77947761;0
0.51929652;1
0.538090834;0
0.784765461;0
0.684275852;0
0.651299002;0
0.817740661;1
0.664527953;0
0.605127476;1
0.627213247;1
0.621111487;0
0.571209937;1
0.683125762;0
0.578668521;0
0.703457522;0
0.859619319;0
0.645863938;0
0.572000765;0
0.679994114;0
0.608294086;0
0.659497985;0
0.63230308;0
0.536396097;1
0.504336531;1
0.754934366;0
0.575450385;1
0.812742986;0
0.652207412;0
0.702746656;0
0.599905142;0
0.723019094;0
0.636095606;0
0.503598422;0
0.53135159;1
0.777657715;0
0.83773091;0
0.697698525;0
0.68869861;0
0.770763646;0
0.509373802;0
0.599020773;0
0.721456581;0
0.767045661;0
0.627580791;0
0.815234045;0
0.75119702;1
0.594324556;0
0.597308536;1
0.657475396;0
0.657043216;0
0.59377421;0
0.612575999;1
0.58550678;0
0.658091142;0
0.500074146;0
0.848392961;1
0.720578542;0
0.779378917;0
0.658436724;1
0.550346543;0
0.533439526;0
0.629901076;0
0.626602858;1
0.696034322;0
0.561003339;1
0.838010384;0
0.689513311;0
0.740380273;0
0.545700046;0
0.626742885;0
0.59510576;1
0.671224309;0
0.808455378;0
0.796185391;0
0.753917298;1
0.546588445;0
0.722180958;1
0.56469769;0
0.73586376;0
0.589596828;0
0.532732756;0
0.522542008;0
0.781815554;0
0.586035461;0
0.776868052;0
0.894368375;0
0.558877288;1
0.650914603;1
0.62765234;0
0.658054688;0
0.630394918;0
0.687239411;0
0.528767828;0
0.701904522;1
0.71463242;0
0.54250501;0
0.693316438;1
0.526933927;0
0.565811174;1
0.659558341;1
0.609200898;1
0.849904139;0
0.627770027;0
0.743366348;0
0.656264913;0
0.550562777;0
0.565780672;0
0.512826526;1
0.635448894;0
0.647270333;1
0.662240866;0
0.567591418;1
0.773221788;1
0.624740132;0
0.647125988;0
0.738579177;1
0.500228606;1
0.788142716;1
0.579145995;0
0.772310718;1
0.68499174;0
0.857382247;1
0.623663177;0
0.581604571;0
0.718559231;0
0.619459544;0
0.604128642;0
0.778354641;0
0.506091076;0
0.864108726;0
0.707408522;1
0.622143719;1
0.633040828;1
0.72242333;1
0.555776299;0
0.568644123;0
0.606966751;0
0.747915039;0
0.606874521;0
0.555393063;1
0.704604198;0
0.653909;0
0.505705268;1
0.569400691;0
0.682759802;0
0.627912789;0
0.553686192;0
0.510303521;0
0.893145802;0
0.617742018;0
0.732807929;0
0.744279855;0
0.51035238;0
0.569642728;0
0.60084427;0
0.72799058;0
0.634305581;0
0.613946394;1
0.525962782;0
0.815108946;0
0.706448143;0
0.683260332;0
0.667734458;0
0.661514647;0
0.630230547;1
0.543829108;0
0.76627952;0
0.784526589;0
0.715676315;0
0.516335616;0
0.559648811;0
0.668752089;0
0.692433905;1
0.66991166;1
0.728512388;1
0.564474064;0
0.564219339;0
0.794376603;0
0.864575093;0
0.571975771;0
0.64604746;1
0.659364518;0
0.512137266;0
0.803529809;0
0.514463866;0
0.752704699;0
0.647290201;0
0.524612506;0
0.625934425;0
0.735829524;1
0.695659021;0
0.666764437;0
0.64088305;1
0.614990658;0
0.51395253;0
0.526282926;0
0.569401708;1
0.76264901;0
0.868387958;0
0.621348479;0
0.687593445;0
0.754882027;0
0.53775343;0
0.692102068;0
0.645178032;1
0.694957541;0
0.670504648;0
0.711920467;1
0.696661601;0
0.782331494;1
0.705996954;0
0.524031928;0
0.576460617;0
0.761657532;1
0.677567898;0
0.611631168;0
0.674370509;0
0.776341284;0
0.76848037;0
0.548884813;0
0.65252507;0
0.684632918;0
0.638104796;1
0.545422447;0
0.640364446;0
0.838308726;0
0.561006545;1
0.825779134;0
0.509609227;0
0.824970456;0
0.671371159;1
0.646600605;0
0.667935404;1
0.715074348;0
0.552601877;0
0.615569208;0
0.557555385;0
0.536423638;0
0.606039557;0
0.864585881;0
0.647658632;0
0.759641715;0
0.520563771;0
0.670998425;1
0.527844356;0
0.641903185;0
0.626136447;0
0.721053441;1
0.55137251;0
0.632210439;1
0.664454287;0
0.524517669;0
0.586996401;0
0.735978437;0
0.556808004;0
0.861482756;0
0.538254721;0
0.749678247;0
0.631339379;0
0.687960617;1
0.599586595;0
0.606431761;0
0.684276953;0
0.717429789;0
0.504342082;0
0.699105556;1
0.609883342;0
0.658634871;0
0.822220072;0
0.699193112;1
0.521608632;0
0.521964271;0
0.731609461;0
0.527235758;0
0.691186676;0
0.717581237;0
0.617773609;0
0.610808615;1
0.761245979;0
0.760342739;0
0.517226823;0
0.758808725;1
0.675394093;0
0.685798715;0
0.640247259;0
0.820993154;0
0.65125245;0
0.674657829;1
0.78911582;1
0.61500675;1
0.646571707;0
0.652366665;0
0.63034287;0
0.744647392;0
0.535268684;0
0.501010669;0
0.534292783;0
0.694320132;0
0.699006671;1
0.683078241;0
0.580710796;1
0.758615247;0
0.67325016;0
0.688955736;0
0.691689619;0
0.796640143;0
0.744625871;0
0.592554993;1
0.558403336;1
0.679640033;0
0.510042605;0
0.560461128;0
0.587028567;0
0.599260061;0
0.641959807;1
0.567726828;0
0.730803508;0
0.747098817;0
0.770038029;1
0.664559486;0
0.720936323;0
0.542665832;0
0.797368396;1
0.73293647;0
0.711310611;0
0.620304483;0
0.527360458;0
0.609509811;1
0.672971709;0
0.714641437;1
0.590090938;1
0.743238797;1
0.624793642;1
0.596569643;0
0.793175341;0
0.586359773;0
0.672115112;1
0.743885025;0
0.681052506;0
0.525133053;0
0.602971011;0
0.64658038;1
0.801357494;0
0.661937088;0
0.785074436;0
0.562395666;0
0.60220267;0
0.525152569;0
0.646955854;1
0.752076959;0
0.511371646;0
0.607861986;1
0.604855231;0
0.756493116;0
